,unique_id,ds,y_hat
6,2021-10-16,2021-10-23,443.0
7,2021-10-16,2021-10-24,443.0
8,2021-10-16,2021-10-25,443.0
9,2021-10-16,2021-10-26,443.0
10,2021-10-16,2021-10-27,443.0
11,2021-10-16,2021-10-28,443.0
12,2021-10-16,2021-10-29,443.0
13,2021-10-16,2021-10-30,443.0
0,2021-10-17,2021-10-18,457.25496656127956
1,2021-10-17,2021-10-19,435.1265643080658
2,2021-10-17,2021-10-20,456.3416258743683
3,2021-10-17,2021-10-21,442.1024228438939
4,2021-10-17,2021-10-22,426.00354397847394
5,2021-10-17,2021-10-23,423.0925050114662
6,2021-10-17,2021-10-24,525.0
7,2021-10-17,2021-10-25,457.25496656127956
8,2021-10-17,2021-10-26,435.1265643080658
9,2021-10-17,2021-10-27,456.3416258743683
10,2021-10-17,2021-10-28,442.1024228438939
11,2021-10-17,2021-10-29,426.00354397847394
12,2021-10-17,2021-10-30,423.0925050114662
13,2021-10-17,2021-10-31,525.0
0,2021-10-18,2021-10-19,652.0
1,2021-10-18,2021-10-20,652.0
2,2021-10-18,2021-10-21,652.0
3,2021-10-18,2021-10-22,652.0
4,2021-10-18,2021-10-23,652.0
5,2021-10-18,2021-10-24,652.0
6,2021-10-18,2021-10-25,652.0
7,2021-10-18,2021-10-26,652.0
8,2021-10-18,2021-10-27,652.0
9,2021-10-18,2021-10-28,652.0
10,2021-10-18,2021-10-29,652.0
11,2021-10-18,2021-10-30,652.0
12,2021-10-18,2021-10-31,652.0
13,2021-10-18,2021-11-01,652.0
0,2021-10-19,2021-10-20,936.0
1,2021-10-19,2021-10-21,936.0
2,2021-10-19,2021-10-22,936.0
3,2021-10-19,2021-10-23,936.0
4,2021-10-19,2021-10-24,936.0
5,2021-10-19,2021-10-25,936.0
6,2021-10-19,2021-10-26,936.0
7,2021-10-19,2021-10-27,936.0
8,2021-10-19,2021-10-28,936.0
9,2021-10-19,2021-10-29,936.0
10,2021-10-19,2021-10-30,936.0
11,2021-10-19,2021-10-31,936.0
12,2021-10-19,2021-11-01,936.0
13,2021-10-19,2021-11-02,936.0
0,2021-10-20,2021-10-21,650.0
1,2021-10-20,2021-10-22,650.0
2,2021-10-20,2021-10-23,650.0
3,2021-10-20,2021-10-24,650.0
4,2021-10-20,2021-10-25,650.0
5,2021-10-20,2021-10-26,650.0
6,2021-10-20,2021-10-27,650.0
7,2021-10-20,2021-10-28,650.0
8,2021-10-20,2021-10-29,650.0
9,2021-10-20,2021-10-30,650.0
10,2021-10-20,2021-10-31,650.0
11,2021-10-20,2021-11-01,650.0
12,2021-10-20,2021-11-02,650.0
13,2021-10-20,2021-11-03,650.0
0,2021-10-21,2021-10-22,607.0
1,2021-10-21,2021-10-23,607.0
2,2021-10-21,2021-10-24,607.0
3,2021-10-21,2021-10-25,607.0
4,2021-10-21,2021-10-26,607.0
5,2021-10-21,2021-10-27,607.0
6,2021-10-21,2021-10-28,607.0
7,2021-10-21,2021-10-29,607.0
8,2021-10-21,2021-10-30,607.0
9,2021-10-21,2021-10-31,607.0
10,2021-10-21,2021-11-01,607.0
11,2021-10-21,2021-11-02,607.0
12,2021-10-21,2021-11-03,607.0
13,2021-10-21,2021-11-04,607.0
0,2021-10-22,2021-10-23,321.8479610041988
1,2021-10-22,2021-10-24,341.87586603308466
2,2021-10-22,2021-10-25,361.9338369950199
3,2021-10-22,2021-10-26,301.0701500932627
4,2021-10-22,2021-10-27,431.27314913922993
5,2021-10-22,2021-10-28,345.82118935675635
6,2021-10-22,2021-10-29,402.0
7,2021-10-22,2021-10-30,321.8479610041988
8,2021-10-22,2021-10-31,341.87586603308466
9,2021-10-22,2021-11-01,361.9338369950199
10,2021-10-22,2021-11-02,301.0701500932627
11,2021-10-22,2021-11-03,431.27314913922993
12,2021-10-22,2021-11-04,345.82118935675635
13,2021-10-22,2021-11-05,402.0
0,2021-10-23,2021-10-24,543.0
1,2021-10-23,2021-10-25,543.0
2,2021-10-23,2021-10-26,543.0
3,2021-10-23,2021-10-27,543.0
4,2021-10-23,2021-10-28,543.0
5,2021-10-23,2021-10-29,543.0
6,2021-10-23,2021-10-30,543.0
7,2021-10-23,2021-10-31,543.0
8,2021-10-23,2021-11-01,543.0
9,2021-10-23,2021-11-02,543.0
10,2021-10-23,2021-11-03,543.0
11,2021-10-23,2021-11-04,543.0
12,2021-10-23,2021-11-05,543.0
13,2021-10-23,2021-11-06,543.0
0,2021-10-24,2021-10-25,805.0
1,2021-10-24,2021-10-26,805.0
2,2021-10-24,2021-10-27,805.0
3,2021-10-24,2021-10-28,805.0
4,2021-10-24,2021-10-29,805.0
5,2021-10-24,2021-10-30,805.0
6,2021-10-24,2021-10-31,805.0
7,2021-10-24,2021-11-01,805.0
8,2021-10-24,2021-11-02,805.0
9,2021-10-24,2021-11-03,805.0
10,2021-10-24,2021-11-04,805.0
11,2021-10-24,2021-11-05,805.0
12,2021-10-24,2021-11-06,805.0
13,2021-10-24,2021-11-07,805.0
0,2021-10-25,2021-10-26,549.0
1,2021-10-25,2021-10-27,549.0
2,2021-10-25,2021-10-28,549.0
3,2021-10-25,2021-10-29,549.0
4,2021-10-25,2021-10-30,549.0
5,2021-10-25,2021-10-31,549.0
6,2021-10-25,2021-11-01,549.0
7,2021-10-25,2021-11-02,549.0
8,2021-10-25,2021-11-03,549.0
9,2021-10-25,2021-11-04,549.0
10,2021-10-25,2021-11-05,549.0
11,2021-10-25,2021-11-06,549.0
12,2021-10-25,2021-11-07,549.0
13,2021-10-25,2021-11-08,549.0
0,2021-10-26,2021-10-27,591.0
1,2021-10-26,2021-10-28,591.0
2,2021-10-26,2021-10-29,591.0
3,2021-10-26,2021-10-30,591.0
4,2021-10-26,2021-10-31,591.0
5,2021-10-26,2021-11-01,591.0
6,2021-10-26,2021-11-02,591.0
7,2021-10-26,2021-11-03,591.0
8,2021-10-26,2021-11-04,591.0
9,2021-10-26,2021-11-05,591.0
10,2021-10-26,2021-11-06,591.0
11,2021-10-26,2021-11-07,591.0
12,2021-10-26,2021-11-08,591.0
13,2021-10-26,2021-11-09,591.0
0,2021-10-27,2021-10-28,608.0
1,2021-10-27,2021-10-29,608.0
2,2021-10-27,2021-10-30,608.0
3,2021-10-27,2021-10-31,608.0
4,2021-10-27,2021-11-01,608.0
5,2021-10-27,2021-11-02,608.0
6,2021-10-27,2021-11-03,608.0
7,2021-10-27,2021-11-04,608.0
8,2021-10-27,2021-11-05,608.0
9,2021-10-27,2021-11-06,608.0
10,2021-10-27,2021-11-07,608.0
11,2021-10-27,2021-11-08,608.0
12,2021-10-27,2021-11-09,608.0
13,2021-10-27,2021-11-10,608.0
0,2021-10-28,2021-10-29,615.0
1,2021-10-28,2021-10-30,615.0
2,2021-10-28,2021-10-31,615.0
3,2021-10-28,2021-11-01,615.0
4,2021-10-28,2021-11-02,615.0
5,2021-10-28,2021-11-03,615.0
6,2021-10-28,2021-11-04,615.0
7,2021-10-28,2021-11-05,615.0
8,2021-10-28,2021-11-06,615.0
9,2021-10-28,2021-11-07,615.0
10,2021-10-28,2021-11-08,615.0
11,2021-10-28,2021-11-09,615.0
12,2021-10-28,2021-11-10,615.0
13,2021-10-28,2021-11-11,615.0
0,2021-10-29,2021-10-30,713.0
1,2021-10-29,2021-10-31,713.0
2,2021-10-29,2021-11-01,713.0
3,2021-10-29,2021-11-02,713.0
4,2021-10-29,2021-11-03,713.0
5,2021-10-29,2021-11-04,713.0
6,2021-10-29,2021-11-05,713.0
7,2021-10-29,2021-11-06,713.0
8,2021-10-29,2021-11-07,713.0
9,2021-10-29,2021-11-08,713.0
10,2021-10-29,2021-11-09,713.0
11,2021-10-29,2021-11-10,713.0
12,2021-10-29,2021-11-11,713.0
13,2021-10-29,2021-11-12,713.0
0,2021-10-30,2021-10-31,883.0
1,2021-10-30,2021-11-01,883.0
2,2021-10-30,2021-11-02,883.0
3,2021-10-30,2021-11-03,883.0
4,2021-10-30,2021-11-04,883.0
5,2021-10-30,2021-11-05,883.0
6,2021-10-30,2021-11-06,883.0
7,2021-10-30,2021-11-07,883.0
8,2021-10-30,2021-11-08,883.0
9,2021-10-30,2021-11-09,883.0
10,2021-10-30,2021-11-10,883.0
11,2021-10-30,2021-11-11,883.0
12,2021-10-30,2021-11-12,883.0
13,2021-10-30,2021-11-13,883.0
0,2021-10-31,2021-11-01,535.0
1,2021-10-31,2021-11-02,535.0
2,2021-10-31,2021-11-03,535.0
3,2021-10-31,2021-11-04,535.0
4,2021-10-31,2021-11-05,535.0
5,2021-10-31,2021-11-06,535.0
6,2021-10-31,2021-11-07,535.0
7,2021-10-31,2021-11-08,535.0
8,2021-10-31,2021-11-09,535.0
9,2021-10-31,2021-11-10,535.0
10,2021-10-31,2021-11-11,535.0
11,2021-10-31,2021-11-12,535.0
12,2021-10-31,2021-11-13,535.0
13,2021-10-31,2021-11-14,535.0
0,2021-11-01,2021-11-02,549.0
1,2021-11-01,2021-11-03,549.0
2,2021-11-01,2021-11-04,549.0
3,2021-11-01,2021-11-05,549.0
4,2021-11-01,2021-11-06,549.0
5,2021-11-01,2021-11-07,549.0
6,2021-11-01,2021-11-08,549.0
7,2021-11-01,2021-11-09,549.0
8,2021-11-01,2021-11-10,549.0
9,2021-11-01,2021-11-11,549.0
10,2021-11-01,2021-11-12,549.0
11,2021-11-01,2021-11-13,549.0
12,2021-11-01,2021-11-14,549.0
13,2021-11-01,2021-11-15,549.0
0,2021-11-02,2021-11-03,642.0
1,2021-11-02,2021-11-04,642.0
2,2021-11-02,2021-11-05,642.0
3,2021-11-02,2021-11-06,642.0
4,2021-11-02,2021-11-07,642.0
5,2021-11-02,2021-11-08,642.0
6,2021-11-02,2021-11-09,642.0
7,2021-11-02,2021-11-10,642.0
8,2021-11-02,2021-11-11,642.0
9,2021-11-02,2021-11-12,642.0
10,2021-11-02,2021-11-13,642.0
11,2021-11-02,2021-11-14,642.0
12,2021-11-02,2021-11-15,642.0
13,2021-11-02,2021-11-16,642.0
0,2021-11-03,2021-11-04,825.0
1,2021-11-03,2021-11-05,825.0
2,2021-11-03,2021-11-06,825.0
3,2021-11-03,2021-11-07,825.0
4,2021-11-03,2021-11-08,825.0
5,2021-11-03,2021-11-09,825.0
6,2021-11-03,2021-11-10,825.0
7,2021-11-03,2021-11-11,825.0
8,2021-11-03,2021-11-12,825.0
9,2021-11-03,2021-11-13,825.0
10,2021-11-03,2021-11-14,825.0
11,2021-11-03,2021-11-15,825.0
12,2021-11-03,2021-11-16,825.0
13,2021-11-03,2021-11-17,825.0
0,2021-11-04,2021-11-05,1984.0
1,2021-11-04,2021-11-06,1984.0
2,2021-11-04,2021-11-07,1984.0
3,2021-11-04,2021-11-08,1984.0
4,2021-11-04,2021-11-09,1984.0
5,2021-11-04,2021-11-10,1984.0
6,2021-11-04,2021-11-11,1984.0
7,2021-11-04,2021-11-12,1984.0
8,2021-11-04,2021-11-13,1984.0
9,2021-11-04,2021-11-14,1984.0
10,2021-11-04,2021-11-15,1984.0
11,2021-11-04,2021-11-16,1984.0
12,2021-11-04,2021-11-17,1984.0
13,2021-11-04,2021-11-18,1984.0
0,2021-11-05,2021-11-06,1108.0
1,2021-11-05,2021-11-07,1108.0
2,2021-11-05,2021-11-08,1108.0
3,2021-11-05,2021-11-09,1108.0
4,2021-11-05,2021-11-10,1108.0
5,2021-11-05,2021-11-11,1108.0
6,2021-11-05,2021-11-12,1108.0
7,2021-11-05,2021-11-13,1108.0
8,2021-11-05,2021-11-14,1108.0
9,2021-11-05,2021-11-15,1108.0
10,2021-11-05,2021-11-16,1108.0
11,2021-11-05,2021-11-17,1108.0
12,2021-11-05,2021-11-18,1108.0
13,2021-11-05,2021-11-19,1108.0
0,2021-11-06,2021-11-07,1074.0
1,2021-11-06,2021-11-08,1074.0
2,2021-11-06,2021-11-09,1074.0
3,2021-11-06,2021-11-10,1074.0
4,2021-11-06,2021-11-11,1074.0
5,2021-11-06,2021-11-12,1074.0
6,2021-11-06,2021-11-13,1074.0
7,2021-11-06,2021-11-14,1074.0
8,2021-11-06,2021-11-15,1074.0
9,2021-11-06,2021-11-16,1074.0
10,2021-11-06,2021-11-17,1074.0
11,2021-11-06,2021-11-18,1074.0
12,2021-11-06,2021-11-19,1074.0
13,2021-11-06,2021-11-20,1074.0
0,2021-11-07,2021-11-08,442.0
1,2021-11-07,2021-11-09,442.0
2,2021-11-07,2021-11-10,442.0
3,2021-11-07,2021-11-11,442.0
4,2021-11-07,2021-11-12,442.0
5,2021-11-07,2021-11-13,442.0
6,2021-11-07,2021-11-14,442.0
7,2021-11-07,2021-11-15,442.0
8,2021-11-07,2021-11-16,442.0
9,2021-11-07,2021-11-17,442.0
10,2021-11-07,2021-11-18,442.0
11,2021-11-07,2021-11-19,442.0
12,2021-11-07,2021-11-20,442.0
13,2021-11-07,2021-11-21,442.0
0,2021-11-08,2021-11-09,1474.0
1,2021-11-08,2021-11-10,1474.0
2,2021-11-08,2021-11-11,1474.0
3,2021-11-08,2021-11-12,1474.0
4,2021-11-08,2021-11-13,1474.0
5,2021-11-08,2021-11-14,1474.0
6,2021-11-08,2021-11-15,1474.0
7,2021-11-08,2021-11-16,1474.0
8,2021-11-08,2021-11-17,1474.0
9,2021-11-08,2021-11-18,1474.0
10,2021-11-08,2021-11-19,1474.0
11,2021-11-08,2021-11-20,1474.0
12,2021-11-08,2021-11-21,1474.0
13,2021-11-08,2021-11-22,1474.0
0,2021-11-09,2021-11-10,527.0
1,2021-11-09,2021-11-11,527.0
2,2021-11-09,2021-11-12,527.0
3,2021-11-09,2021-11-13,527.0
4,2021-11-09,2021-11-14,527.0
5,2021-11-09,2021-11-15,527.0
6,2021-11-09,2021-11-16,527.0
7,2021-11-09,2021-11-17,527.0
8,2021-11-09,2021-11-18,527.0
9,2021-11-09,2021-11-19,527.0
10,2021-11-09,2021-11-20,527.0
11,2021-11-09,2021-11-21,527.0
12,2021-11-09,2021-11-22,527.0
13,2021-11-09,2021-11-23,527.0
0,2021-11-10,2021-11-11,700.0
1,2021-11-10,2021-11-12,700.0
2,2021-11-10,2021-11-13,700.0
3,2021-11-10,2021-11-14,700.0
4,2021-11-10,2021-11-15,700.0
5,2021-11-10,2021-11-16,700.0
6,2021-11-10,2021-11-17,700.0
7,2021-11-10,2021-11-18,700.0
8,2021-11-10,2021-11-19,700.0
9,2021-11-10,2021-11-20,700.0
10,2021-11-10,2021-11-21,700.0
11,2021-11-10,2021-11-22,700.0
12,2021-11-10,2021-11-23,700.0
13,2021-11-10,2021-11-24,700.0
0,2021-11-11,2021-11-12,569.0
1,2021-11-11,2021-11-13,569.0
2,2021-11-11,2021-11-14,569.0
3,2021-11-11,2021-11-15,569.0
4,2021-11-11,2021-11-16,569.0
5,2021-11-11,2021-11-17,569.0
6,2021-11-11,2021-11-18,569.0
7,2021-11-11,2021-11-19,569.0
8,2021-11-11,2021-11-20,569.0
9,2021-11-11,2021-11-21,569.0
10,2021-11-11,2021-11-22,569.0
11,2021-11-11,2021-11-23,569.0
12,2021-11-11,2021-11-24,569.0
13,2021-11-11,2021-11-25,569.0
0,2021-11-12,2021-11-13,713.0
1,2021-11-12,2021-11-14,713.0
2,2021-11-12,2021-11-15,713.0
3,2021-11-12,2021-11-16,713.0
4,2021-11-12,2021-11-17,713.0
5,2021-11-12,2021-11-18,713.0
6,2021-11-12,2021-11-19,713.0
7,2021-11-12,2021-11-20,713.0
8,2021-11-12,2021-11-21,713.0
9,2021-11-12,2021-11-22,713.0
10,2021-11-12,2021-11-23,713.0
11,2021-11-12,2021-11-24,713.0
12,2021-11-12,2021-11-25,713.0
13,2021-11-12,2021-11-26,713.0
0,2021-11-13,2021-11-14,660.0
1,2021-11-13,2021-11-15,660.0
2,2021-11-13,2021-11-16,660.0
3,2021-11-13,2021-11-17,660.0
4,2021-11-13,2021-11-18,660.0
5,2021-11-13,2021-11-19,660.0
6,2021-11-13,2021-11-20,660.0
7,2021-11-13,2021-11-21,660.0
8,2021-11-13,2021-11-22,660.0
9,2021-11-13,2021-11-23,660.0
10,2021-11-13,2021-11-24,660.0
11,2021-11-13,2021-11-25,660.0
12,2021-11-13,2021-11-26,660.0
13,2021-11-13,2021-11-27,660.0
0,2021-11-14,2021-11-15,658.0
1,2021-11-14,2021-11-16,658.0
2,2021-11-14,2021-11-17,658.0
3,2021-11-14,2021-11-18,658.0
4,2021-11-14,2021-11-19,658.0
5,2021-11-14,2021-11-20,658.0
6,2021-11-14,2021-11-21,658.0
7,2021-11-14,2021-11-22,658.0
8,2021-11-14,2021-11-23,658.0
9,2021-11-14,2021-11-24,658.0
10,2021-11-14,2021-11-25,658.0
11,2021-11-14,2021-11-26,658.0
12,2021-11-14,2021-11-27,658.0
13,2021-11-14,2021-11-28,658.0
0,2021-11-15,2021-11-16,586.0
1,2021-11-15,2021-11-17,586.0
2,2021-11-15,2021-11-18,586.0
3,2021-11-15,2021-11-19,586.0
4,2021-11-15,2021-11-20,586.0
5,2021-11-15,2021-11-21,586.0
6,2021-11-15,2021-11-22,586.0
7,2021-11-15,2021-11-23,586.0
8,2021-11-15,2021-11-24,586.0
9,2021-11-15,2021-11-25,586.0
10,2021-11-15,2021-11-26,586.0
11,2021-11-15,2021-11-27,586.0
12,2021-11-15,2021-11-28,586.0
13,2021-11-15,2021-11-29,586.0
0,2021-11-16,2021-11-17,569.0
1,2021-11-16,2021-11-18,569.0
2,2021-11-16,2021-11-19,569.0
3,2021-11-16,2021-11-20,569.0
4,2021-11-16,2021-11-21,569.0
5,2021-11-16,2021-11-22,569.0
6,2021-11-16,2021-11-23,569.0
7,2021-11-16,2021-11-24,569.0
8,2021-11-16,2021-11-25,569.0
9,2021-11-16,2021-11-26,569.0
10,2021-11-16,2021-11-27,569.0
11,2021-11-16,2021-11-28,569.0
12,2021-11-16,2021-11-29,569.0
13,2021-11-16,2021-11-30,569.0
0,2021-11-17,2021-11-18,705.0
1,2021-11-17,2021-11-19,705.0
2,2021-11-17,2021-11-20,705.0
3,2021-11-17,2021-11-21,705.0
4,2021-11-17,2021-11-22,705.0
5,2021-11-17,2021-11-23,705.0
6,2021-11-17,2021-11-24,705.0
7,2021-11-17,2021-11-25,705.0
8,2021-11-17,2021-11-26,705.0
9,2021-11-17,2021-11-27,705.0
10,2021-11-17,2021-11-28,705.0
11,2021-11-17,2021-11-29,705.0
12,2021-11-17,2021-11-30,705.0
13,2021-11-17,2021-12-01,705.0
0,2021-11-18,2021-11-19,714.0
1,2021-11-18,2021-11-20,714.0
2,2021-11-18,2021-11-21,714.0
3,2021-11-18,2021-11-22,714.0
4,2021-11-18,2021-11-23,714.0
5,2021-11-18,2021-11-24,714.0
6,2021-11-18,2021-11-25,714.0
7,2021-11-18,2021-11-26,714.0
8,2021-11-18,2021-11-27,714.0
9,2021-11-18,2021-11-28,714.0
10,2021-11-18,2021-11-29,714.0
11,2021-11-18,2021-11-30,714.0
12,2021-11-18,2021-12-01,714.0
13,2021-11-18,2021-12-02,714.0
0,2021-11-19,2021-11-20,595.0562842824543
1,2021-11-19,2021-11-21,522.4396403038334
2,2021-11-19,2021-11-22,472.2409040798068
3,2021-11-19,2021-11-23,541.6687267747253
4,2021-11-19,2021-11-24,424.02262034915987
5,2021-11-19,2021-11-25,607.7934795001069
6,2021-11-19,2021-11-26,472.0
7,2021-11-19,2021-11-27,595.0562842824543
8,2021-11-19,2021-11-28,522.4396403038334
9,2021-11-19,2021-11-29,472.2409040798068
10,2021-11-19,2021-11-30,541.6687267747253
11,2021-11-19,2021-12-01,424.02262034915987
12,2021-11-19,2021-12-02,607.7934795001069
13,2021-11-19,2021-12-03,472.0
0,2021-11-20,2021-11-21,624.0
1,2021-11-20,2021-11-22,624.0
2,2021-11-20,2021-11-23,624.0
3,2021-11-20,2021-11-24,624.0
4,2021-11-20,2021-11-25,624.0
5,2021-11-20,2021-11-26,624.0
6,2021-11-20,2021-11-27,624.0
7,2021-11-20,2021-11-28,624.0
8,2021-11-20,2021-11-29,624.0
9,2021-11-20,2021-11-30,624.0
10,2021-11-20,2021-12-01,624.0
11,2021-11-20,2021-12-02,624.0
12,2021-11-20,2021-12-03,624.0
13,2021-11-20,2021-12-04,624.0
0,2021-11-21,2021-11-22,648.0
1,2021-11-21,2021-11-23,648.0
2,2021-11-21,2021-11-24,648.0
3,2021-11-21,2021-11-25,648.0
4,2021-11-21,2021-11-26,648.0
5,2021-11-21,2021-11-27,648.0
6,2021-11-21,2021-11-28,648.0
7,2021-11-21,2021-11-29,648.0
8,2021-11-21,2021-11-30,648.0
9,2021-11-21,2021-12-01,648.0
10,2021-11-21,2021-12-02,648.0
11,2021-11-21,2021-12-03,648.0
12,2021-11-21,2021-12-04,648.0
13,2021-11-21,2021-12-05,648.0
0,2021-11-22,2021-11-23,604.0
1,2021-11-22,2021-11-24,604.0
2,2021-11-22,2021-11-25,604.0
3,2021-11-22,2021-11-26,604.0
4,2021-11-22,2021-11-27,604.0
5,2021-11-22,2021-11-28,604.0
6,2021-11-22,2021-11-29,604.0
7,2021-11-22,2021-11-30,604.0
8,2021-11-22,2021-12-01,604.0
9,2021-11-22,2021-12-02,604.0
10,2021-11-22,2021-12-03,604.0
11,2021-11-22,2021-12-04,604.0
12,2021-11-22,2021-12-05,604.0
13,2021-11-22,2021-12-06,604.0
0,2021-11-23,2021-11-24,702.0
1,2021-11-23,2021-11-25,702.0
2,2021-11-23,2021-11-26,702.0
3,2021-11-23,2021-11-27,702.0
4,2021-11-23,2021-11-28,702.0
5,2021-11-23,2021-11-29,702.0
6,2021-11-23,2021-11-30,702.0
7,2021-11-23,2021-12-01,702.0
8,2021-11-23,2021-12-02,702.0
9,2021-11-23,2021-12-03,702.0
10,2021-11-23,2021-12-04,702.0
11,2021-11-23,2021-12-05,702.0
12,2021-11-23,2021-12-06,702.0
13,2021-11-23,2021-12-07,702.0
0,2021-11-24,2021-11-25,607.0
1,2021-11-24,2021-11-26,607.0
2,2021-11-24,2021-11-27,607.0
3,2021-11-24,2021-11-28,607.0
4,2021-11-24,2021-11-29,607.0
5,2021-11-24,2021-11-30,607.0
6,2021-11-24,2021-12-01,607.0
7,2021-11-24,2021-12-02,607.0
8,2021-11-24,2021-12-03,607.0
9,2021-11-24,2021-12-04,607.0
10,2021-11-24,2021-12-05,607.0
11,2021-11-24,2021-12-06,607.0
12,2021-11-24,2021-12-07,607.0
13,2021-11-24,2021-12-08,607.0
0,2021-11-25,2021-11-26,177.0
1,2021-11-25,2021-11-27,177.0
2,2021-11-25,2021-11-28,177.0
3,2021-11-25,2021-11-29,177.0
4,2021-11-25,2021-11-30,177.0
5,2021-11-25,2021-12-01,177.0
6,2021-11-25,2021-12-02,177.0
7,2021-11-25,2021-12-03,177.0
8,2021-11-25,2021-12-04,177.0
9,2021-11-25,2021-12-05,177.0
10,2021-11-25,2021-12-06,177.0
11,2021-11-25,2021-12-07,177.0
12,2021-11-25,2021-12-08,177.0
13,2021-11-25,2021-12-09,177.0
0,2021-11-26,2021-11-27,769.66667
1,2021-11-26,2021-11-28,769.66667
2,2021-11-26,2021-11-29,769.66667
3,2021-11-26,2021-11-30,769.66667
4,2021-11-26,2021-12-01,769.66667
5,2021-11-26,2021-12-02,769.66667
6,2021-11-26,2021-12-03,769.66667
7,2021-11-26,2021-12-04,769.66667
8,2021-11-26,2021-12-05,769.66667
9,2021-11-26,2021-12-06,769.66667
10,2021-11-26,2021-12-07,769.66667
11,2021-11-26,2021-12-08,769.66667
12,2021-11-26,2021-12-09,769.66667
13,2021-11-26,2021-12-10,769.66667
0,2021-11-27,2021-11-28,542.6742697362904
1,2021-11-27,2021-11-29,490.1793969055886
2,2021-11-27,2021-11-30,614.8863188436641
3,2021-11-27,2021-12-01,592.7029707022555
4,2021-11-27,2021-12-02,559.5307198172164
5,2021-11-27,2021-12-03,724.0665547062429
6,2021-11-27,2021-12-04,623.0
7,2021-11-27,2021-12-05,542.6742697362904
8,2021-11-27,2021-12-06,490.1793969055886
9,2021-11-27,2021-12-07,614.8863188436641
10,2021-11-27,2021-12-08,592.7029707022555
11,2021-11-27,2021-12-09,559.5307198172164
12,2021-11-27,2021-12-10,724.0665547062429
13,2021-11-27,2021-12-11,623.0
0,2021-11-28,2021-11-29,511.0
1,2021-11-28,2021-11-30,511.0
2,2021-11-28,2021-12-01,511.0
3,2021-11-28,2021-12-02,511.0
4,2021-11-28,2021-12-03,511.0
5,2021-11-28,2021-12-04,511.0
6,2021-11-28,2021-12-05,511.0
7,2021-11-28,2021-12-06,511.0
8,2021-11-28,2021-12-07,511.0
9,2021-11-28,2021-12-08,511.0
10,2021-11-28,2021-12-09,511.0
11,2021-11-28,2021-12-10,511.0
12,2021-11-28,2021-12-11,511.0
13,2021-11-28,2021-12-12,511.0
0,2021-11-29,2021-11-30,911.0
1,2021-11-29,2021-12-01,911.0
2,2021-11-29,2021-12-02,911.0
3,2021-11-29,2021-12-03,911.0
4,2021-11-29,2021-12-04,911.0
5,2021-11-29,2021-12-05,911.0
6,2021-11-29,2021-12-06,911.0
7,2021-11-29,2021-12-07,911.0
8,2021-11-29,2021-12-08,911.0
9,2021-11-29,2021-12-09,911.0
10,2021-11-29,2021-12-10,911.0
11,2021-11-29,2021-12-11,911.0
12,2021-11-29,2021-12-12,911.0
13,2021-11-29,2021-12-13,911.0
0,2021-11-30,2021-12-01,1169.0
1,2021-11-30,2021-12-02,1169.0
2,2021-11-30,2021-12-03,1169.0
3,2021-11-30,2021-12-04,1169.0
4,2021-11-30,2021-12-05,1169.0
5,2021-11-30,2021-12-06,1169.0
6,2021-11-30,2021-12-07,1169.0
7,2021-11-30,2021-12-08,1169.0
8,2021-11-30,2021-12-09,1169.0
9,2021-11-30,2021-12-10,1169.0
10,2021-11-30,2021-12-11,1169.0
11,2021-11-30,2021-12-12,1169.0
12,2021-11-30,2021-12-13,1169.0
13,2021-11-30,2021-12-14,1169.0
0,2021-12-01,2021-12-02,440.0
1,2021-12-01,2021-12-03,440.0
2,2021-12-01,2021-12-04,440.0
3,2021-12-01,2021-12-05,440.0
4,2021-12-01,2021-12-06,440.0
5,2021-12-01,2021-12-07,440.0
6,2021-12-01,2021-12-08,440.0
7,2021-12-01,2021-12-09,440.0
8,2021-12-01,2021-12-10,440.0
9,2021-12-01,2021-12-11,440.0
10,2021-12-01,2021-12-12,440.0
11,2021-12-01,2021-12-13,440.0
12,2021-12-01,2021-12-14,440.0
13,2021-12-01,2021-12-15,440.0
0,2021-12-02,2021-12-03,1901.0
1,2021-12-02,2021-12-04,1901.0
2,2021-12-02,2021-12-05,1901.0
3,2021-12-02,2021-12-06,1901.0
4,2021-12-02,2021-12-07,1901.0
5,2021-12-02,2021-12-08,1901.0
6,2021-12-02,2021-12-09,1901.0
7,2021-12-02,2021-12-10,1901.0
8,2021-12-02,2021-12-11,1901.0
9,2021-12-02,2021-12-12,1901.0
10,2021-12-02,2021-12-13,1901.0
11,2021-12-02,2021-12-14,1901.0
12,2021-12-02,2021-12-15,1901.0
13,2021-12-02,2021-12-16,1901.0
0,2021-12-03,2021-12-04,1175.0
1,2021-12-03,2021-12-05,1175.0
2,2021-12-03,2021-12-06,1175.0
3,2021-12-03,2021-12-07,1175.0
4,2021-12-03,2021-12-08,1175.0
5,2021-12-03,2021-12-09,1175.0
6,2021-12-03,2021-12-10,1175.0
7,2021-12-03,2021-12-11,1175.0
8,2021-12-03,2021-12-12,1175.0
9,2021-12-03,2021-12-13,1175.0
10,2021-12-03,2021-12-14,1175.0
11,2021-12-03,2021-12-15,1175.0
12,2021-12-03,2021-12-16,1175.0
13,2021-12-03,2021-12-17,1175.0
0,2021-12-04,2021-12-05,1004.0
1,2021-12-04,2021-12-06,1004.0
2,2021-12-04,2021-12-07,1004.0
